779,0.10956192
780,0.13316326
781,0.11830044
782,0.11274891
783,0.094361305
784,0.12533531
785,0.11060467
786,0.10273266
787,0.16174336
788,0.11993065
789,0.11108933
790,0.12495346
791,0.12997627
792,0.16497441
793,0.14447193
794,0.14088841
795,0.14503002
796,0.15225582
797,0.12858105
798,0.13331012
799,0.11849137
800,0.13347168
801,0.14792328
802,0.10337887
803,0.14464816
804,0.10205708
805,0.091541484
806,0.104216
807,0.099795341
808,0.11871167
809,0.12533531
810,0.087135509
811,0.10236549
812,0.11191177
813,0.11304264
814,0.097665787
815,0.1005003
816,0.11543655
817,0.11724301
818,0.14044781
819,0.10963535
820,0.11150055
821,0.13350105
822,0.11702271
823,0.12015095
824,0.093289182
825,0.10518532
826,0.089720346
827,0.14235707
828,0.11481972
829,0.068101689
830,0.10177803
831,0.12968254
832,0.084741592
833,0.08344917
834,0.098561667
835,0.09171772
836,0.10556717
837,0.10700645
838,0.060964011
839,0.11705208
840,0.078778841
841,0.11336575
842,0.10132275
843,0.096593663
844,0.11376228
845,0.1321352
846,0.11349793
847,0.10408382
848,0.11783047
849,0.11285172
850,0.10336418
851,0.07826481
852,0.11012001
853,0.087473296
854,0.085681535
855,0.12535
856,0.098194502
857,0.1316946
858,0.11599465
859,0.11962223
860,0.10486221
861,0.11117744
862,0.10932694
863,0.10650711
864,0.14445725
865,0.11675835
866,0.12990284
867,0.14229831
868,0.11490784
869,0.10998783
870,0.13521938
871,0.12839012
872,0.1179039
873,0.13436756
874,0.11700802
875,0.10793171
876,0.12816982
877,0.11493721
878,0.11725769
879,0.11552467
880,0.12026844
881,0.12015095
882,0.12319107
883,0.12718582
884,0.13696709
885,0.11562748
886,0.1324583
887,0.11827107
888,0.12894821
889,0.1118824
890,0.13206176
891,0.15147743
892,0.12307358
893,0.1426508
894,0.15363637
895,0.12781735
896,0.13084278
897,0.13806859
898,0.13689366
899,0.14773235
900,0.14749737
901,0.14601402
902,0.1242485
903,0.15641212
904,0.13397102
905,0.14290047
906,0.16453381
907,0.14776173
908,0.13748112
909,0.15542813
910,0.17045251
911,0.17181835
912,0.16757393
913,0.18230458
914,0.15914384
915,0.18152618
916,0.1850069
917,0.18309765
918,0.19025001
919,0.19428882
920,0.19088154
921,0.17431507
922,0.19152775
923,0.21210365
924,0.19549313
925,0.22460194
926,0.20462818
927,0.17127495
928,0.20057468
929,0.17544594
930,0.18154088
931,0.16995315
932,0.17731114
933,0.19292298
934,0.18679866
935,0.21084061
936,0.21706772
937,0.21344014
938,0.22347108
939,0.21693555
940,0.20846137
941,0.23237114
942,0.19954662
943,0.20086841
944,0.23403072
945,0.25491506
946,0.19282016
947,0.22173806
948,0.24213772
949,0.22993317
950,0.22869949
951,0.21866855
952,0.19856262
953,0.2202547
954,0.202528
955,0.21717052
956,0.22864075
957,0.19721146
958,0.23038845
959,0.18123245
960,0.22843513
961,0.23614559
962,0.25896853
963,0.25077343
964,0.24776268
965,0.24692555
966,0.26754552
967,0.26015815
968,0.26149464
969,0.27804643
970,0.26763362
971,0.26894075
972,0.27929479
973,0.30393887
974,0.28077811
975,0.27776736
976,0.2913084
977,0.29377574
978,0.28737241
979,0.27895698
980,0.26838264
981,0.27716523
982,0.24285737
983,0.26193523
984,0.24688148
985,0.22571811
986,0.26388854
987,0.27340546
988,0.30163306
989,0.29589063
990,0.30150089
991,0.31533566
992,0.30343953
993,0.30374795
994,0.31073874
995,0.31598186
996,0.33337077
997,0.32924384
998,0.3416687
999,0.33223993
1000,0.331065
1001,0.33679277
1002,0.31928635
1003,0.31543845
1004,0.3175827
1005,0.34074345
1006,0.32195932
1007,0.26247865
1008,0.31245708
1009,0.30097216
1010,0.31217805
1011,0.33999443
1012,0.31131154
1013,0.33200493
1014,0.31969756
1015,0.29815236
1016,0.34882107
1017,0.3566784
1018,0.33583814
1019,0.36366922
1020,0.36058503
1021,0.35604686
1022,0.37170276
1023,0.35635528
1024,0.37129155
1025,0.36591625
1026,0.38127843
1027,0.39132404
1028,0.38017693
1029,0.39198494
1030,0.38160151
1031,0.38270301
1032,0.35990945
1033,0.34542847
1034,0.3586317
1035,0.34880638
1036,0.35999757
1037,0.37607938
1038,0.35916042
1039,0.38218898
1040,0.37935448
1041,0.39226398
1042,0.3954069
1043,0.3827177
1044,0.43138903
1045,0.40139905
1046,0.40608406
1047,0.41328049
1048,0.43335706
1049,0.43300456
1050,0.41680527
1051,0.43102187
1052,0.45554847
1053,0.42453042
1054,0.44435731
1055,0.44663373
1056,0.43542784
1057,0.4452385
1058,0.42774677
1059,0.46052724
1060,0.44639874
1061,0.42795238
1062,0.46807614
1063,0.39850578
1064,0.43215275
1065,0.45055503
1066,0.40720025
1067,0.4506138
1068,0.46002787
1069,0.42949447
1070,0.45206776
1071,0.47349548
1072,0.46237773
1073,0.49141312
1074,0.47057286
1075,0.49718493
1076,0.47741681
1077,0.47496414
1078,0.49479103
1079,0.50507164
1080,0.53093469
1081,0.51906794
1082,0.4912222
1083,0.49251461
1084,0.51971418
1085,0.54246366
1086,0.52174091
1087,0.52977449
1088,0.50413167
1089,0.52881986
1090,0.5073334
1091,0.49561349
1092,0.49128094
1093,0.48302707
1094,0.50184059
1095,0.51245898
1096,0.51834834
1097,0.53945291
1098,0.52366483
1099,0.54021662
1100,0.52008134
1101,0.53861582
1102,0.547369
1103,0.53588408
1104,0.54616469
1105,0.57565534
1106,0.54889643
1107,0.56900233
1108,0.56405294
1109,0.55974978
1110,0.5596323
1111,0.56418514
1112,0.54409391
1113,0.58708155
1114,0.56889951
1115,0.55193651
1116,0.56424391
1117,0.5724684
1118,0.56607974
1119,0.56718123
1120,0.58418828
1121,0.53362238
1122,0.57386363
1123,0.59777337
1124,0.56581533
1125,0.55173093
1126,0.61207807
1127,0.56055754
1128,0.58504009
1129,0.62155092
1130,0.61901015
1131,0.61320895
1132,0.62300491
1133,0.6199795
1134,0.63028944
1135,0.64477044
1136,0.67661095
1137,0.62755775
1138,0.64496136
1139,0.66916484
1140,0.63729495
1141,0.63943923
1142,0.67693406
1143,0.64612162
1144,0.62451762
1145,0.64435923
1146,0.61411953
1147,0.6313175
1148,0.64294928
1149,0.64678252
1150,0.64034975
1151,0.65691626
1152,0.6775068
1153,0.6779474
1154,0.68445361
1155,0.69025481
1156,0.68064976
1157,0.67885798
1158,0.68943232
1159,0.68552572
1160,0.68393958
1161,0.73181784
1162,0.72582567
1163,0.72222745
1164,0.74892771
1165,0.71623534
1166,0.68841898
1167,0.72501791
1168,0.73569506
1169,0.68554038
1170,0.70978796
1171,0.74123192
1172,0.69469011
1173,0.72187501
1174,0.70685065
1175,0.70834863
1176,0.69852334
1177,0.74035072
1178,0.71392953
1179,0.72569352
1180,0.77075195
1181,0.73303682
1182,0.70754087
1183,0.73933733
1184,0.79184186
1185,0.74814928
1186,0.77774274
1187,0.78423423
1188,0.76718313
1189,0.78502733
1190,0.80664599
1191,0.76100004
1192,0.78888988
1193,0.82440203
1194,0.77590692
1195,0.79544008
1196,0.80257779
1197,0.7737627
1198,0.8213619
1199,0.78395522
1200,0.78510076
1201,0.8015644
1202,0.79817182
1203,0.8103323
1204,0.775437
1205,0.82212561
1206,0.85430396
1207,0.83456516
1208,0.85722655
1209,0.86489296
1210,0.83117259
1211,0.86028135
1212,0.88239938
1213,0.86177939
1214,0.86188221
1215,0.87242717
1216,0.89337027
1217,0.88088667
1218,0.89890707
1219,0.90620631
1220,0.88097477
1221,0.89619005
1222,0.89821684
1223,0.89464796
1224,0.90115416
1225,0.89134347
1226,0.90376836
1227,0.89128476
1228,0.88614446
1229,0.88151819
1230,0.89705658
1231,0.87744999
1232,0.91196346
1233,0.87959421
1234,0.92112792
1235,0.93640196
1236,0.90312213
1237,0.94541949
1238,0.93120289
1239,0.94666785
1240,0.9346689
1241,0.93352336
1242,0.96227968
1243,0.94882679
1244,0.96719968
1245,0.96692067
1246,0.98991984
1247,1.0098349
1248,0.97279531
1249,0.98188627
1250,1.015166
1251,0.99297464
1252,0.98438299
1253,0.97025454
1254,0.98714411
1255,0.96307278
1256,0.99304807
1257,0.99917239
1258,1.0192636
1259,1.0221716
1260,1.0442162
1261,1.0231997
1262,1.0549374
1263,1.0791409
1264,1.0435994
1265,1.058286
1266,1.0810354
1267,1.100363
1268,1.0656879
1269,1.0862051
1270,1.1283556
1271,1.0810207
1272,1.1118038
1273,1.0914776
1274,1.0681846
1275,1.1333491
1276,1.0937099
1277,1.0826216
1278,1.1045046
1279,1.108
1280,1.0977488
1281,1.0800661
1282,1.0967941
1283,1.08691
1284,1.0436434
1285,1.0960891
1286,1.0738096
1287,1.0684637
1288,1.1034031
1289,1.0796843
1290,1.0858673
1291,1.1212914
1292,1.1167972
1293,1.1049011
1294,1.1294277
1295,1.1276653
1296,1.1333784
1297,1.1749855
1298,1.1404279
1299,1.1610038
1300,1.1749855
1301,1.1739575
1302,1.1981022
1303,1.18274
1304,1.218634
1305,1.1852808
1306,1.1982638
1307,1.1952089
1308,1.1808014
1309,1.1772766
1310,1.2280629
1311,1.2283125
1312,1.2115991
1313,1.2412955
1314,1.2162402
1315,1.2620329
1316,1.2778651
1317,1.2853405
1318,1.2822123
1319,1.2551596
1320,1.3291212
1321,1.3145227
1322,1.2742522
1323,1.3255084
1324,1.3271385
1325,1.3092062
1326,1.3098084
1327,1.3082956
1328,1.3315885
1329,1.2847383
1330,1.303405
1331,1.2857958
1332,1.2801561
1333,1.3063424
1334,1.3197658
1335,1.2787021
1336,1.3226591
1337,1.3159767
1338,1.2721226
1339,1.3290625
1340,1.3091475
1341,1.2933887
1342,1.3055198
1343,1.2954595
1344,1.3143318
1345,1.3222185
1346,1.3061807
1347,1.3143171
1348,1.3208233
1349,1.308046
1350,1.324774
1351,1.3396809
1352,1.3443218
1353,1.3602127
1354,1.3680553
1355,1.3573929
1356,1.3881025
1357,1.3748699
1358,1.3802452
1359,1.386296
1360,1.3991616
1361,1.4690844
1362,1.4211767
1363,1.4208683
1364,1.4631363
1365,1.4347178
1366,1.462916
1367,1.443236
1368,1.4458942
1369,1.4718602
1370,1.4832863
1371,1.4872077
1372,1.4537516
1373,1.4881623
1374,1.5056833
1375,1.5375826
1376,1.5113671
1377,1.5239388
1378,1.5152149
1379,1.5349977
1380,1.5201203
1381,1.5043322
1382,1.5229107
1383,1.5315317
1384,1.5455427
1385,1.5431782
1386,1.5063589
1387,1.5313702
1388,1.5146862
1389,1.5196209
1390,1.5274194
1391,1.4844319
1392,1.5080038
1393,1.4881475
1394,1.4749444
1395,1.5104859
1396,1.4875014
1397,1.4960196
1398,1.4914668
1399,1.497826
1400,1.5108677
1401,1.5042441
1402,1.5262592
1403,1.514745
1404,1.5155233
1405,1.5419738
1406,1.531708
1407,1.5394624
1408,1.5582907
1409,1.5354236
1410,1.5638716
1411,1.551946
1412,1.5645765
1413,1.5812018
1414,1.6141732
1415,1.6068299
1416,1.6223094
1417,1.6672504
1418,1.6576307
1419,1.6263189
1420,1.6626241
1421,1.6412258
1422,1.6685722
1423,1.6814671
1424,1.6474676
1425,1.6706578
1426,1.6580273
1427,1.6730516
1428,1.7088282
1429,1.6624626
1430,1.6853737
1431,1.6717151
1432,1.6546199
1433,1.6940094
1434,1.6724936
1435,1.6667364
1436,1.6763414
1437,1.6430763
1438,1.6343524
1439,1.6402419
1440,1.6502581
1441,1.6628592
1442,1.6475264
1443,1.6200771
1444,1.6093853
1445,1.6019833
1446,1.6540178
1447,1.6658258
1448,1.6147459
1449,1.6348959
1450,1.5912033
1451,1.6399187
1452,1.6445744
1453,1.6385235
1454,1.6816139
1455,1.6407118
1456,1.6940387
1457,1.7028654
1458,1.7063167
1459,1.7027919
1460,1.6876208
1461,1.7083435
1462,1.6871361
1463,1.7067721
1464,1.7030563
1465,1.7405365
1466,1.7161127
1467,1.7201074
1468,1.7550322
1469,1.77856
1470,1.7921305
1471,1.7804253
1472,1.7941132
1473,1.7855949
1474,1.7944216
1475,1.8080947
1476,1.8114287
1477,1.8497753
1478,1.8257334
1479,1.8250431
1480,1.8397738
1481,1.8387897
1482,1.830198
1483,1.8342222
1484,1.8376001
1485,1.8196385
1486,1.8272021
1487,1.8393478
1488,1.8512881
1489,1.7913227
1490,1.7923949
1491,1.7967421
1492,1.7858446
1493,1.7834213
1494,1.7905149
1495,1.7797203
1496,1.7873427
1497,1.7822024
1498,1.7987688
1499,1.7565889
1500,1.7778257
1501,1.7525795
1502,1.7697188
1503,1.7338688
1504,1.740977
1505,1.7557371
1506,1.7255856
1507,1.7490695
1508,1.7475274
1509,1.7398756
1510,1.7584689
1511,1.7910877
1512,1.7803665
1513,1.7583807
1514,1.7997822
1515,1.7750059
1516,1.7725973
1517,1.8045994
1518,1.7991213
1519,1.7687641
1520,1.8110174
1521,1.7860649
1522,1.7875335
1523,1.8244997
1524,1.8348684
1525,1.8302715
1526,1.8514202
1527,1.8736557
1528,1.8543869
1529,1.8469702
1530,1.8755649
1531,1.8603643
1532,1.8540637
1533,1.8978739
1534,1.8683245
1535,1.8490703
1536,1.8836867
1537,1.8502452
1538,1.8427111
1539,1.874155
1540,1.8289645
1541,1.8419473
1542,1.8347657
1543,1.8061708
1544,1.8345013
1545,1.8125741
1546,1.7936579
1547,1.8091669
1548,1.8119427
1549,1.7879741
1550,1.786623
1551,1.768955
1552,1.7293453
1553,1.754195
1554,1.7897513
1555,1.696139
1556,1.7439291
1557,1.749275
1558,1.6970495
1559,1.723456
1560,1.6810852
1561,1.7021751
1562,1.717273
1563,1.724205
1564,1.7027479
1565,1.706214
1566,1.71366
1567,1.6923498
1568,1.6824363
1569,1.712162
1570,1.7102087
1571,1.7197403
1572,1.6855205
1573,1.7171408
1574,1.7189032
1575,1.6945822
1576,1.7453978
1577,1.7147322
1578,1.7223839
1579,1.778751
1580,1.7480119
1581,1.7784426
1582,1.7938048
1583,1.7733904
1584,1.8070667
1585,1.7922332
1586,1.7888113
1587,1.8060093
1588,1.7907059
1589,1.8025286
1590,1.7728029
1591,1.7701887
1592,1.805554
1593,1.7753731
1594,1.7769299
1595,1.7892225
1596,1.706493
1597,1.7826135
1598,1.7211796
1599,1.7077707
1600,1.703306
1601,1.7117507
1602,1.6766058
1603,1.649421
1604,1.6277142
1605,1.6832736
1606,1.6195043
1607,1.6429589
1608,1.6724055
1609,1.5971514
1610,1.6561915
1611,1.567837
1612,1.6453822
1613,1.532266
1614,1.6331189
1615,1.5383316
1616,1.5715967
1617,1.6131744
1618,1.5638129
1619,1.5815542
1620,1.5796449
1621,1.5517404
1622,1.5518726
1623,1.5197678
1624,1.5734326
1625,1.5288147
1626,1.5719932
1627,1.5628582
1628,1.5293728
1629,1.5820096
1630,1.5886332
1631,1.5730213
1632,1.5843446
1633,1.6082691
1634,1.5935237
1635,1.6119114
1636,1.6159061
1637,1.6094147
1638,1.5963876
1639,1.6090329
1640,1.5988991
1641,1.5928189
1642,1.5978857
1643,1.6177126
1644,1.5782497
1645,1.5672935
1646,1.591218
1647,1.5898521
1648,1.6092091
1649,1.5945371
1650,1.5877813
1651,1.5503452
1652,1.5082388
1653,1.578426
1654,1.5103977
1655,1.5098984
1656,1.5261711
1657,1.4674542
1658,1.5391982
1659,1.4984576
1660,1.4569826
1661,1.5039063
1662,1.4637091
1663,1.4241874
1664,1.4696718
1665,1.4029948
1666,1.414274
1667,1.3830944
1668,1.4036996
1669,1.3883082
1670,1.3522526
1671,1.3917888
1672,1.3737978
1673,1.3446302
1674,1.3808473
1675,1.3643544
1676,1.3347315
1677,1.3728138
