1,0.85906506
2,0.26838899
3,-0.093564391
4,-0.36316752
5,-0.61951518
6,-0.65483809
7,-0.65409958
8,-0.52163243
9,-0.44008434
10,-0.37069023
11,-0.061270595
12,0.30286074
13,0.63093066
14,0.5103296
15,-0.40551245
16,-1.662755
17,-2.3344159
18,-2.0360236
19,-0.93613207
20,0.10963619
21,0.36424398
22,-0.069919825
23,-0.71398079
24,-1.1681342
25,-0.91097295
26,-0.051557422
27,0.95272958
28,1.3017529
29,1.0498989
30,0.62571108
31,0.24250388
32,-0.26011527
33,-0.8967787
34,-1.4509803
35,-1.3747895
36,-0.48818707
37,0.38183033
38,0.6886965
39,0.4324615
40,-0.068355203
41,-0.17985642
42,0.091398954
43,0.34841001
44,0.55819452
45,0.64417362
46,0.48862517
47,0.25835037
48,0.27539849
49,0.40620089
50,0.71406841
51,0.97652435
52,1.0696632
53,1.1018443
54,1.2481177
55,1.1036468
56,0.18041968
57,-1.0336894
58,-1.6552323
59,-1.3176119
60,-0.33457875
61,0.3222245
62,0.42254806
63,0.093001127
64,-0.44924676
65,-1.3879949
66,-1.9330841
67,-1.3850909
68,0.23504376
69,1.6787893
70,1.9212306
71,0.93603194
72,-0.397802
73,-1.1677587
74,-1.1280674
75,-0.84350646
76,-0.23070037
77,0.47505677
78,0.37449539
79,-0.6539619
80,-1.5374976
81,-1.7074281
82,-0.84838808
83,0.33954799
84,0.65272272
85,0.20740628
86,-0.16652584
87,-0.47807336
88,-0.85493445
89,-0.85250616
90,-0.058679581
91,1.1593223
92,2.2153294
93,2.3110466
94,1.1989635
95,-0.38353264
96,-1.230619
97,-1.2287414
98,-0.49932718
99,0.29108226
100,0.61664879
101,0.63333392
102,0.68014741
103,0.46553135
104,0.02201736
105,-0.40608823
106,-0.67559123
107,-0.75786531
108,-0.60557127
109,-0.41044414
110,-0.078155994
111,0.078306198
112,-0.15896559
113,-0.61641097
114,-0.66541493
115,-0.10673225
116,0.70223987
117,1.218878
118,1.2173134
119,0.96900165
120,0.73201776
121,0.20216167
122,-0.4806143
123,-0.67733109
124,-0.12531996
125,0.50320745
126,0.89246035
127,0.87696433
128,0.42231023
129,-0.5296433
130,-1.4761019
131,-1.8254507
132,-1.2149853
133,-0.11794746
134,0.45894742
135,0.26658654
136,-0.10097444
137,-0.429883
138,-0.7809341
139,-0.73478401
140,-0.14410794
141,0.65819263
142,0.99085629
