1,0.31113529
2,0.31770021
3,0.3125599
4,0.31614342
5,0.31746522
6,0.30902043
7,0.31811142
8,0.31941852
9,0.32361889
10,0.32385388
11,0.31818485
12,0.32150403
13,0.31420478
14,0.31580561
15,0.3132208
16,0.31759739
17,0.31683367
18,0.3207697
19,0.3130005
20,0.32123965
21,0.32693806
22,0.31938916
23,0.31815547
24,0.31977099
25,0.32354546
26,0.32179776
27,0.31828767
28,0.32389793
29,0.31963882
30,0.3186695
31,0.31332359
32,0.32162151
33,0.31718618
34,0.30708179
35,0.30931416
36,0.30482006
37,0.30576
38,0.30874139
39,0.30233803
40,0.30273455
41,0.30132467
42,0.3605116
43,0.31655464
44,0.32156277
45,0.31624621
46,0.31394044
47,0.3143076
48,0.3149685
49,0.30899104
50,0.31060657
51,0.31078282
52,0.33254832
53,0.32090187
54,0.31695119
55,0.31508598
56,0.31485099
57,0.3115465
58,0.31147307
59,0.30963725
60,0.31640777
61,0.3033514
62,0.30963725
63,0.32027036
64,0.33194619
65,0.31524754
66,0.32145995
67,0.30780143
68,0.31721553
69,0.31877232
70,0.31770021
71,0.32187119
72,0.31734771
73,0.3128683
74,0.31258926
75,0.30592155
76,0.32191524
77,0.32660025
78,0.30583343
79,0.30852109
80,0.31536502
81,0.32868576
82,0.31103247
83,0.29928321
84,0.317568
85,0.33219585
86,0.30432072
87,0.31833172
88,0.30636215
89,0.33165246
90,0.29828453
91,0.32987538
92,0.28312796
93,0.95270407
94,0.7110216
95,0.40715617
96,0.49050254
97,0.29923916
98,0.48615533
99,0.48329145
100,0.41264898
101,0.45340425
102,0.44877797
103,0.45393294
104,0.45996913
105,0.47287863
106,0.47187996
107,0.49800739
108,0.4385561
109,0.51351643
110,0.50178182
111,0.51602781
112,0.48205775
113,0.58458483
114,0.04842167
115,0.45944041
116,1.0395899
117,0.086753651
118,-0.12604026
119,0.2601288
120,0.19950256
121,0.26324233
122,0.30108967
123,0.272818
124,0.29655153
125,0.30661184
126,0.3147482
127,0.30834484
128,0.3109003
129,0.32147464
130,0.31313267
131,0.31228083
132,0.32356015
133,0.32411823
134,0.31010723
135,0.32266426
136,0.34887981
137,1.2780707
138,0.78279495
139,0.50742149
140,0.54062784
141,0.47591877
142,0.48147029
143,0.49884453
144,0.48041287
145,0.54243433
146,0.54526883
147,0.50608504
148,0.52805614
149,0.51395702
150,0.53501761
151,0.16920415
152,0.83974952
153,0.68871272
154,0.52506006
155,0.60012323
156,0.55156934
157,0.60980165
158,0.562599
159,0.59703904
160,0.39589158
161,0.50433731
162,0.08344917
163,0.27481538
164,0.81783712
165,0.36723804
166,0.31634903
167,0.99331248
168,1.0505607
169,0.61964166
170,0.67837334
171,0.54742777
172,0.62514913
173,0.55071753
174,0.64302272
175,0.6685921
176,0.42676276
177,0.62776339
178,0.8403517
179,0.59711248
180,0.64596003
181,0.59733278
182,0.61696875
183,0.6172331
184,0.62677938
185,0.60773087
186,0.63888109
187,0.62102222
188,0.63639909
189,0.62388611
190,0.64325774
191,0.63770616
192,0.6374712
193,0.63506258
194,0.64487326
195,0.64413893
196,0.66515541
197,0.65439016
198,0.65271586
199,0.65127659
200,0.66051447
201,0.6696642
202,0.66986978
203,0.65776807
204,0.6770075
205,0.68386614
206,0.66540509
207,0.6754654
208,0.67431986
209,0.68988764
210,0.69029886
211,0.69037229
212,0.66947329
213,0.69195843
214,0.66392171
215,0.69990385
216,0.71128595
217,0.69844991
218,0.65427268
219,0.70983201
220,0.68084067
221,0.72280025
222,0.66546381
223,0.78289777
224,0.26303673
225,0.66900331
226,1.2165779
227,0.79250276
228,0.80718935
229,0.72406328
230,0.73622382
231,0.69731903
232,0.73700219
233,0.7138561
234,0.72290307
235,0.71884954
236,0.74999982
237,0.71623534
238,0.73949891
239,0.7399689
240,0.73760432
241,0.73563635
242,0.76010418
243,0.73805964
244,0.74675405
245,0.75674093
246,0.74836957
247,0.74086475
248,0.76627254
249,0.7439636
250,0.73731059
251,0.75415611
252,0.75546324
253,0.7388674
254,0.75186503
255,0.75663817
256,0.74951518
257,0.75531638
258,0.77515793
259,0.74594629
260,0.76564103
261,0.8068369
262,0.77338088
263,0.76982671
264,0.78201658
265,0.77179468
266,0.77176535
267,0.78499794
268,0.77974015
269,0.77888834
270,0.78530633
271,0.79588068
272,0.78599662
273,0.79146004
274,0.80193156
275,0.78128225
276,0.79303151
277,0.80122662
278,0.80071259
279,0.80175531
280,0.80986232
281,0.79588068
282,0.79439735
283,0.80228406
284,0.80287153
285,0.79441202
286,0.8453598
287,0.82858771
288,0.80746841
289,0.81353396
290,0.83108443
291,0.81912959
292,0.82039261
293,0.83039415
294,0.81531107
295,0.82622319
296,0.83256781
297,0.82481325
298,0.82871991
299,0.83892709
300,0.83728218
301,0.83233279
302,0.83841306
303,0.84292185
304,0.83008575
305,0.84126222
306,0.84546262
307,0.83134878
308,0.84631443
309,0.86283684
310,0.8380459
311,0.84650534
312,0.85461235
313,0.84632909
314,0.85768187
315,0.8621906
316,0.85976732
317,0.8630718
318,0.86245501
319,0.85926801
320,0.86095697
321,0.86760998
322,0.87197191
323,0.86991578
324,0.86976892
325,0.8800348
326,0.87744999
327,0.87778777
328,0.87664223
329,0.87018013
330,0.88796556
331,0.88582134
332,0.87846339
333,0.88373584
334,0.88877332
335,0.88508701
336,0.89407521
337,0.89193094
338,0.8994211
339,0.90205002
340,0.89307654
341,0.90369493
342,0.90648538
343,0.90081632
344,0.90802747
345,0.90738124
346,0.9070875
347,0.91052419
348,0.91122913
349,0.91379929
350,0.91782343
351,0.91103822
352,0.91692752
353,0.91341746
354,0.92062855
355,0.91908646
356,0.92209721
357,0.92315465
358,0.93314153
